file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,rating-badge,link,x-ray-badge,hdr-badge,uhd-badge
1277_El_Lute_II_Tomorrow_Ill_be_free.html,"""El Lute"" fights tirelessly for his life and his freedom. His dream of living a ""normal life"" is so powerfull that nothing can stop him. The reunion with his family after escaping from the Puerto de Santa Maria prison is the beginning of a continuous escape.",Drama,Rated 3.9 out of 5 stars by 8 Amazon customers.,8,1,IMDb 6.1,2 h 5 min,1988,18+,/gp/video/detail/B09B7TRLGM/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1278_Paradise_Isle.html,"In the South seas, beautiful island girl Ila (Movita) finds white man Richard Kennedy (Warren Hull) injured and washed up on the beach. Kennedy is a formerly famous artist who had lost his eyesight, and had been on his way to an eye specialist when his ship was destroyed in an explosion. Ila tries to nurse the bitter man back to health with love and attention, hoping she can convince him that life is still worth living. However, her ministrations to Richard are interrupted and challenged by Ilya's jealous native boyfriend Tono (Pilita) and slimy pearl trader Hoener (Davidson), who both want her for their own.","Drama,Adventure,Romance,Music Videos and Concerts",Rated 2.5 out of 5 stars by 7 Amazon customers.,7,1,IMDb 5.2,1 h 10 min,1937,ALL,/gp/video/detail/B000Y8YSWE/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1279_The_Great_Rupert.html,"A little squirrel with lots of charm accidentally helps two poor, down-but-NOT-out families overcome their obstacles.",Comedy,Rated 4.1 out of 5 stars by 156 Amazon customers.,156,1,IMDb 6.4,1 h 24 min,1950,PG-13,/gp/video/detail/B006QSSL3S/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1280_Raja_Rajan.html,General Nagavelan desires to become the Chozha king and plans to kill Prince Rajarajan who hinders his path to the throne.,"Adventure,Drama",Rated 5 out of 5 stars by 1 Amazon customers.,1,1,,2 h 51 min,1957,ALL,/gp/video/detail/B08X2NHQ4B/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1281_Glitch.html,"A ""typical Hollywood"" comedy, directed by Nico Mastorakis, featuring the talents of brilliant young comedians, and the skills of veterans like Ted Lange, Dick Gautier and Julia Nickson. A Malibu mansion packed with wannabe beauties, becomes the stage for robbery, murder, Mafia revenge and true love - all served with sugar and spice. Music and songs by Grammy-award winner, Tom Marolda.",Comedy,Rated 4 out of 5 stars by 6 Amazon customers.,6,1,IMDb 3.4,1 h 26 min,1989,16+,/gp/video/detail/B0956K15JJ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1282_Bridge_Of_San_Luis_Rey_The.html,"In early 1417 Peru, an old Inca rope bridge in the Andes collapses, plunging five travelers to their deaths. Brother Juniper becomes obsessed with discovering how these five people came to be on the bridge at that moment wanting to know if it was mere existential happenstance or part of God's cosmic plan. Eventually, he is accused of heresy put on trial for his life by the Inquisition.",Drama,Rated 2.8 out of 5 stars by 3 Amazon customers.,3,1,IMDb 7.2,1 h 29 min,1957,13+,/gp/video/detail/B09HSN81GZ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1283_The_Great_Gabbo.html,"One of Hollywood's earliest musicals, The Great Gabbo stars von Stroheim as an egotistical ventriloquist who casts a Svengali-like spell upon an ingenue against a backdrop of singularly strange numbers.","Drama,Romance",Rated 4.3 out of 5 stars by 29 Amazon customers.,29,1,IMDb 6.0,1 h 33 min,1929,13+,/gp/video/detail/B01FV0O7W0/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1284_They_Stole_The_Bomb.html,"Made without dialogue, this is a Romanian science fiction - spy comedy, with a blend of pantomime, slapstick, visual gags and the occasional verbal noises delivered in the style of Mr. Bean. The story centers around a criminal gang of Runyanesque hoods who steal an atomic bomb, only to have it end up in the hands of a man, who has no idea he's carrying a deadly device around town .","Science Fiction,Comedy,Fantasy",Rated 4.4 out of 5 stars by 2 Amazon customers.,2,1,IMDb 6.7,1 h 9 min,1962,13+,/gp/video/detail/B099P3WZH4/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1285_The_Lady_Doctor.html,"Two sisters are convinced that their nephew's wife is a traitor and has an extramarital affair. In order to collect evidence, they turn to an investigative agency where, however, without their knowledge, they are helped by two cheaters who pretend to be professionals but in reality are only orderlies ...",Comedy,Rated 3 out of 5 stars by 2 Amazon customers.,2,1,IMDb 5.8,1 h 38 min,1987,7+,/gp/video/detail/B09HML1Y5H/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1286_LA_Crackdown.html,"A policewoman tries to help two teenage crack addicts. When she doesn't succeed, and the girls die, she goes after the crack dealers.",Action,Rated 3 out of 5 stars by 3 Amazon customers.,3,1,IMDb 3.4,1 h 24 min,1989,18+,/gp/video/detail/B09JPBTMV3/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1287_Ragin_Cajun.html,"After his girlfriend is kidnapped by a vicious mobster, Cage rips into action with a vengeance. Retired from kickboxing to pursue dreams of being an entertainer, Cage is forced into a death match with the brutal doctor death. He must win, or he will die.","Drama,Action,Music Videos and Concerts",Rated 4.7 out of 5 stars by 4 Amazon customers.,4,1,IMDb 4.0,1 h 30 min,1990,16+,/gp/video/detail/B09L76BHKQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1288_Hit_the_Saddle_1937.html,"Greedy rancher McGowan wants to have a local wild horse sanctuary closed, so he can capture and sell them while Tucson tries to break up Stony's marriage to a sexy, gold-digging saloon girl.","Drama,Western",Rated 4.4 out of 5 stars by 11 Amazon customers.,11,1,IMDb 5.9,53min,1937,7+,/gp/video/detail/B009CGCYOI/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1289_Hoop_Soldiers.html,"While investigating her brother's death, a lawyer uncovers an illegal basketball league where the games are often fatal.","Sports,Action",Rated 2.7 out of 5 stars by 12 Amazon customers.,12,1,IMDb 5.3,1 h 39 min,2001,R,/gp/video/detail/B094F9MZDL/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1290_Broadway_Limited.html,A publicity stunt staged on a train known as the Broadway Limited creates problems because of an unknown baby that was part of the stunt.,"Comedy,Romance",Rated 3.6 out of 5 stars by 14 Amazon customers.,14,1,IMDb 5.7,1 h 15 min,1941,13+,/gp/video/detail/B0047QR1T6/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1291_Lets_Sing_Again.html,"Young orphan Billy Gordon (Breen) runs away from the orphanage to join a traveling show and is taken under the wing of a fading opera star, who recognizes Billy's burgeoning talent. After his mentor discovers he is dying, he takes Billy to New York to see a real opera. While there, Billy becomes famous and ends up meeting his real father.","Drama,Romance,Arts, Entertainment, and Culture",Rated 4.7 out of 5 stars by 17 Amazon customers.,17,1,IMDb 5.6,1 h 8 min,1936,PG-13,/gp/video/detail/B000YFT0RU/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1292_The_Substance_Of_Things_Hoped_For.html,"'Lose your child or lose your mind.' This is young Daphne Lessing's fate. What lies ahead is a haunting reflection, a living fable, a choice you may never forget.","Science Fiction,Drama,Special Interest",Rated 4.6 out of 5 stars by 39 Amazon customers.,39,1,IMDb 6.9,1 h 26 min,2006,16+,/gp/video/detail/B092RRRTTL/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1293_Border_Phantom.html,"Cowboy Larry O'Day and his sidekick Lucky Smith happen upon a distraught Barbara Hartwell, who is about to be arrested for the murder of her uncle.",Action,Rated 4.1 out of 5 stars by 50 Amazon customers.,50,1,,59min,1937,13+,/gp/video/detail/B006H0I842/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1294_SHAMELESS_The_ART_of_Disability.html,"Art and activism are the starting point for a funny and intimate portrait of five surprising individuals with diverse disabilities. Packed with humour and raw energy, this film follows the gang of five from B.C. to Nova Scotia as they create and present their own images of their disabilities.","Special Interest,Documentary",,,1,IMDb 7.1,1 h 11 min,2006,13+,/gp/video/detail/B09JTSWCF2/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1295_Somberi.html,"Sombabu, a good-natured idler who belongs to a prosperous family, falls in love with Rohini. However, his life turns around when he is falsely implicated for stealing precious idols.","Comedy,Drama,Romance",,,1,,2h,2008,18+,/gp/video/detail/B09JLM59TW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1296_Hannibal_Brooks.html,The dilemma of a WWII British POW: How to safely and successfully transport an elephant from the Munich Zoo over the Swiss Alps... and while doing all that--escaping!,"Comedy,Adventure",Rated 4.5 out of 5 stars by 398 Amazon customers.,398,1,IMDb 6.6,1 h 41 min,1969,PG-13,/gp/video/detail/B009WFS2AY/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
1297_Bigger_Than_You.html,"This live concert by stand-up comedian Tom Wilson offers witty, family friendly commentary and humorous musical performances.","Comedy,Arts, Entertainment, and Culture,Special Interest",Rated 3.7 out of 5 stars by 35 Amazon customers.,35,1,IMDb 7.0,1 h 4 min,2009,18+,/gp/video/detail/B08NXYLWYB/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1298_Kuzhandaiyum_Deivamum.html,Jai Shankar and Jamuna get married and beget twins. Talented Kutti Padmini (in dual role) plays the twins with the right mix of innocence and mischief. But the twins get separated as their parents part ways due to a difference of opinion. The twin sisters realise that they are siblings and chalk out a plan to reunite their family with the help of Nagesh. How they do is the rest of the narration.,"Drama,Kids",,,1,IMDb 6.9,2 h 45 min,1965,ALL,/gp/video/detail/B07NMRBX24/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1299_Pehli_Sher_Doosari_Savaasher_Navara_Paavsher.html,"Pandu, a villager, is frustrated as his wife Kamala is unable to conceive. When the villagers boycott them, Pandu decides to marry Kamala's sister, hoping to become a father. Trouble begins for Pandu for sharing time between the two demanding wives, who act one above the other. Kamala and Malki fight for their rights, leaving Pandu hilariously sandwiched in this war.",Comedy,,,1,IMDb 7.0,2 h 42 min,2005,ALL,/gp/video/detail/B0C3RKW9PB/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1301_Dress_To_Circle.html,A one-hour rough-cut of Eddie Izzard's Dress To Kill show in Paris (spoken in French). Previously released on the Dress To Kill DVD.,"Comedy,Arts, Entertainment, and Culture,Special Interest",Rated 4.7 out of 5 stars by 177 Amazon customers.,177,1,,56min,2002,18+,/gp/video/detail/B09H3NMKY6/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1302_Bold_Caballero_1936.html,"Don Diego once again dons the disguise of Zorro to fight for the poor people of California against the ruthless Commandante. Shortly after the Governor and his daughter Isabella arrive, the Governor is killed and the Commandante blames Zorro for the murder.  Isabella accidentally discovers that Don Diego is really Zorro, and she has the Commandante arrest him for her father's murder. But Don Diego provides evidence of his innocence and Commandante's guilt in the crime, and the two then work together to overthrow the local dictator.","Drama,Western",Rated 3.2 out of 5 stars by 17 Amazon customers.,17,1,IMDb 5.7,1 h 8 min,1936,13+,/gp/video/detail/B000T6A956/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1303_Son_of_the_Navy.html,"Steve Moore (Dunn) is trying to get back to his base at San Pedro when he meets orphan boy Tommy (Spellman) and his dog, who is looking for a mother and father to adopt him. Steve decides to pretend that Tommy is his son so that it will be easier to get a ride. However, Tommy likes the idea a little too much and decides Steve will be his permanent father. Steve then decides that Tommy is too troublesome, and tries to get rid of him several times, but eventually comes to care for Tommy, and comes to the decision to legally adopt the boy. Soon they meet a pretty lady (Parker), and both father and son do all they can to woo her and complete their little family.","Comedy,Drama",Rated 3.7 out of 5 stars by 15 Amazon customers.,15,1,IMDb 6.0,1 h 11 min,1940,18+,/gp/video/detail/B000SAQ74A/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1304_Deadly_Game.html,"A rebellious 12 year old boy witnesses a mob hit, and to protect him from them, he is assigned police protection in the form of down-on-his-luck officer Norm.","Suspense,Comedy,Action",Rated 2.9 out of 5 stars by 4 Amazon customers.,4,1,IMDb 4.6,1 h 32 min,1998,13+,/gp/video/detail/B09JYFKBLD/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1305_Naanum_Oru_Penn.html,S.S.Rajendran(SSR) and AVM Rajan are brothers. They are rich and motherless. Their father S.V.Rangarao prefers fair daughters-in-law for their house. But fate strikes in the form of Vijayakumari (who is dark complexioned and an illiterate) who steps in as SSR's consort. Whether she is approved by SSR's family and how she manages to survive there forms the rest of the narration.,Drama,Rated 5 out of 5 stars by 1 Amazon customers.,1,1,IMDb 5.8,2 h 34 min,1963,ALL,/gp/video/detail/B07PVKQ2HJ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1306_Lady_in_the_Death_House.html,"Framed for murder, Mary Kirk Logan is on death row for killing a man who was blackmailing her family. Mary's boyfriend Dr. Dwight Bradford (Fowley), a scientist, is also the state executioner who must put his lover to death. Famous criminologist Charles Finch (Atwill) takes up the case and feverishly works to find the real killer before Mary is executed. A tense crime drama with a nail-biting end scene where Finch desperately attempts to reach the governor for a stay of execution just minutes before the switch must be thrown.","Suspense,Drama",Rated 2.6 out of 5 stars by 6 Amazon customers.,6,1,IMDb 5.3,59min,1944,18+,/gp/video/detail/B000RZLS0Y/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1307_Silver_Stallion.html,"The Silver Stallion must fend off his rival the Black Stallion, while a would-be horse thief contemplates stealing him from a female rancher he has fallen in love with. He returns her horses when they are stolen by other outlaws, but is greatly outnumbered in defending her prized horses. A police dog named Captain Jack befriends the Silver Stallion, too.","Drama,Western",Rated 3.5 out of 5 stars by 11 Amazon customers.,11,1,IMDb 5.2,59min,1941,18+,/gp/video/detail/B000RZQO2G/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1308_Pieces_of_a_Dream_A_Story_of_Gambling.html,"When Phillip Wong died by suicide, his family thought that silence would end their pain. Weaving together intimate conversations with those closest to Phillip, as well as her own candid reflections, his sister Michelle embarks on a personal journey. This heart-wrenching film is a sister's uncompromising search for the truth and healing-for herself, her family, and others struggling with addiction.","Special Interest,Documentary",Rated 5 out of 5 stars by 3 Amazon customers.,3,1,,49min,2003,13+,/gp/video/detail/B09J2W1CC5/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1309_Duke_Is_Tops.html,"A popular small-town singer dubbed ""The Bronze Venus"" gets offered a shot at the big time in New York City, but it will mean leaving behind the loyal promoter who helped her make it this far.","Arts, Entertainment, and Culture",Rated 3.9 out of 5 stars by 24 Amazon customers.,24,1,IMDb 5.4,1 h 15 min,1938,13+,/gp/video/detail/B010PTRP7Q/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
1310_The_Silent_Enemy.html,,,Rated 3.9 out of 5 stars by 24 Amazon customers.,24,1,IMDb 5.4,1 h 15 min,1938,13+,,,,
1311_HEALTH.html,,,Rated 3.9 out of 5 stars by 24 Amazon customers.,24,1,IMDb 5.4,1 h 15 min,1938,13+,,,,
1313_Return_Of_The_Tiger.html,,,Rated 3.9 out of 5 stars by 24 Amazon customers.,24,1,IMDb 5.4,1 h 15 min,1938,13+,,,,
1314_Boy_of_the_Streets.html,,,Rated 3.9 out of 5 stars by 24 Amazon customers.,24,1,IMDb 5.4,1 h 15 min,1938,13+,,,,
1315_Bail_Out.html,"A funny, and often outright silly, action comedy about three bounty hunters who must bring the daughter of a millionaire to trial on drug charges. Lots of action and some great one-liners.","Suspense,Comedy",Rated 3 out of 5 stars by 39 Amazon customers.,39,1,IMDb 4.4,1 h 28 min,1990,PG-13,,,,
1316_Four_Deuces.html,"Gangster Vic Morano (Palance) owns the speakeasy nightclub The Four Deuces, and is embroiled in an ongoing gang war with rival mob boss and nightclub owner Chico Hamilton during the 1930's Prohibition era. Vic has a notorious a weakness for women, but his humanity begins to surface when he falls for beautiful blonde Wendy (Lynley). But she is in love with Vic's reporter friend. The war ends in a brutal, violent bloodbath where many of the mobsters don't survive. When Vic finds out about Wendy and her reporter, the two lovers may not survive Vic's jealous rage.","Comedy,Action",Rated 2.5 out of 5 stars by 13 Amazon customers.,13,1,IMDb 4.2,1 h 27 min,1975,R,/gp/video/detail/B000YAA2BI/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
