file,title,entityType,runtimeSeconds,synopsis,rating_count,rating,en_type,en_url,sdh_sub_lang,url,dir
1611_Princess_of_the_Row,Princess of the Row,Movie,5094.0,"The inspiring tale of a runaway foster child who will stop at nothing to live with the only family she knows: her homeless, mentally-ill veteran father who lives on the streets of LA's skid row.",229.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/261d/c1d8/c56a/41be-8c3c-4427dd3744b0/cd90dd0f-65ab-40ad-bf4f-dab7557ddb14.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/261d/c1d8/c56a/41be-8c3c-4427dd3744b0/cd90dd0f-65ab-40ad-bf4f-dab7557ddb14.ttml2,com
1612_No_Name_and_Dynamite,No Name and Dynamite,Movie,5499.0,"In this classic action-packed Spaghetti-style Western, the line between the good guys and the bad guys is blurred as ruthless bounty hunters No Name and Dynamite Davenport shoot their way through the Wild West collecting rewards and making more enemies than friends. But with the outlaw John Wilkes Booth on the run and gold hidden in the hills, justice must be served.",80.0,3.3,sdh,https://cf-timedtext.aux.pv-cdn.net/9fdb/c2b4/3884/47ea-bb75-d5f7c3d5e842/4a1e4dea-986c-4bd9-836d-56c178d518db.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/9fdb/c2b4/3884/47ea-bb75-d5f7c3d5e842/4a1e4dea-986c-4bd9-836d-56c178d518db.ttml2,com
1614_Apocalypto,Apocalypto,Movie,8262.0,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",7889.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/19e9/5761/a034/46d5-b2a7-1062ae07d3b1/19beff6b-c5ef-417b-8310-f8ce0dafffc2.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/19e9/5761/a034/46d5-b2a7-1062ae07d3b1/19beff6b-c5ef-417b-8310-f8ce0dafffc2.ttml2,com
1615_The_Sleep_Experiment,The Sleep Experiment,Movie,5077.0,Two detectives begin an investigation into a disastrous secret military experiment where five prisoners were kept awake for thirty days in a sealed gas chamber.,327.0,3.5,,,en-ie,https://cf-timedtext.aux.pv-cdn.net/c13f/f622/7792/4e7a-9e8e-fff7bea05868/e12c86dd-89a5-42ad-ae24-0bc36036e817.ttml2,com
1617_555_five_fifty_five,5:55 (five fifty five),Movie,7511.0,The hardest part for Oma and Dayo is not realizing they are in toxic relationships. With the help of Dr Pat they are able to let go of their toxic past.,9.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/5724/dc5f/43da/42a3-b8f7-79f0b5a6d255/c22db39c-b52d-4e5a-aab6-fddc980308c0.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/5724/dc5f/43da/42a3-b8f7-79f0b5a6d255/c22db39c-b52d-4e5a-aab6-fddc980308c0.ttml2,com
1618_CHUD,C.H.U.D.,Movie,5799.0,"Beneath the streets of New York city, there are hundreds of miles of subterranean tunnels unfit for anything human, unauthorized for anything experimental and unlikely to come to the surface... until now. Something horrible is loose in the sewers of Manhattan, and the city's homeless population has begun to mutate into 'Cannibalistic Humanoid Underground Dwellers.'",778.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/3479/2e92/927c/45c1-a7f8-f87f7127c1f2/62e2df7e-d19c-4e1f-abd0-539f04dee5e9.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3479/2e92/927c/45c1-a7f8-f87f7127c1f2/62e2df7e-d19c-4e1f-abd0-539f04dee5e9.ttml2,com
1624_American_Animals,American Animals,Movie,7012.0,"Tired of their ordinary, middle class lives, four friends hatch a plot to pull off one of the most daring art heists in U.S. history in this incredible true story.",334.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/3c1b/204a/3e47/40d5-ba1b-648c6188e13a/66730a45-4143-417c-93ce-677227a15a8e.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3c1b/204a/3e47/40d5-ba1b-648c6188e13a/66730a45-4143-417c-93ce-677227a15a8e.ttml2,com
1625_Open_Graves,Open Graves,Movie,5286.0,A group of surfers discover an old board game which claims a life every time it is played.,162.0,3.8,sdh,https://cf-timedtext.aux.pv-cdn.net/755f/1b92/c0e7/4227-b93e-b55f689ee993/43f85d43-9bee-4ed6-b240-5bf440a8b379.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/755f/1b92/c0e7/4227-b93e-b55f689ee993/43f85d43-9bee-4ed6-b240-5bf440a8b379.ttml2,com
1627_Alone_Yet_Not_Alone,Alone Yet Not Alone,Movie,6135.0,"ALONE YET NOT ALONE is based on the inspirational, true story of Barbara and Regina Leininger, two immigrant sisters forced to embark on a journey of faith that will lead them through the darkness of war into the light of freedom.",1268.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/c412/28c2/9ddd/417d-8237-e14cbc0dfd55/73626a76-3a0b-4dd9-8400-2d25a8b56fa2.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/c412/28c2/9ddd/417d-8237-e14cbc0dfd55/73626a76-3a0b-4dd9-8400-2d25a8b56fa2.ttml2,com
1628_OneEyed_Jacks,One-Eyed Jacks,Movie,8453.0,"After robbing a Mexican bank, Dad Longworth takes the loot and leaves his partner Rio to be captured, but Rio escapes and searches for Dad in California.",749.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/22c0/471d/36dd/4a7b-a195-7f752b8c20b3/06733c0f-cf04-403a-9940-c088bede8f26.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/22c0/471d/36dd/4a7b-a195-7f752b8c20b3/06733c0f-cf04-403a-9940-c088bede8f26.ttml2,com
1631_Prodigy,Prodigy,Movie,4829.0,"When an unconventional psychologist takes on the case of a dangerous young genius, the two engage in a battle of wits. As the sessions continue, the psychologist make some shocking, supernatural discoveries, that could impact his patient's life.",394.0,3.9,sdh,https://cf-timedtext.aux.pv-cdn.net/a6f4/8a19/5a93/4089-bb7f-0f79ee280483/afe4d6fa-168a-46c8-97a3-09895f68cdc8.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/a6f4/8a19/5a93/4089-bb7f-0f79ee280483/afe4d6fa-168a-46c8-97a3-09895f68cdc8.ttml2,com
1632_El_Gringo,El Gringo,Movie,6124.0,"A man crossing into Mexico with a satchel of $2,000,000, and a bloody past, finds himself under sudden attack in the sleepy town of El Fronteras.",214.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/eea5/7909/c0fc/442d-90cf-f4fd19a8517e/8cd774c1-6b89-46bb-a6ae-bfa0aba58b7d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/eea5/7909/c0fc/442d-90cf-f4fd19a8517e/8cd774c1-6b89-46bb-a6ae-bfa0aba58b7d.ttml2,com
1634_Night_Falls_on_Manhattan,Night Falls on Manhattan,Movie,6809.0,A newly elected District attorney finds himself in the middle of a police corruption investigation that may involve his father and his partner.,868.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/b9ac/a3b1/04ef/4e13-bd35-5de99254bfe7/98bfba2e-a9b1-4999-9e9c-ab663ca4447b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/b9ac/a3b1/04ef/4e13-bd35-5de99254bfe7/98bfba2e-a9b1-4999-9e9c-ab663ca4447b.ttml2,com
1635_Flight_666,Flight 666,Movie,5351.0,"Passengers and crew on an international flight are attacked by unseen forces that threaten all aboard. As they fight to stay alive, they start to realize that these are actually the spirits of murdered girls determined to stop their killer on board who will do anything to remain free.",895.0,3.6,sdh,https://cf-timedtext.aux.pv-cdn.net/3e53/0d3f/d980/4189-81c7-db5f07795406/65de6cd6-9cec-42bf-872c-596ed9f1fcc0.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3e53/0d3f/d980/4189-81c7-db5f07795406/65de6cd6-9cec-42bf-872c-596ed9f1fcc0.ttml2,com
1638_Forgotten_Ellis_Island,Forgotten Ellis Island,Movie,3374.0,"From PBS - Visit the abandoned immigrant hospital on Ellis Island, the largest port of entry to the United States. Elliott Gould narrates.",112.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/dd3a/5d50/0f24/4314-a435-c247f7b8a5a0/24161903-fb54-4f3f-a7ea-0473b2a0ed01.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/dd3a/5d50/0f24/4314-a435-c247f7b8a5a0/24161903-fb54-4f3f-a7ea-0473b2a0ed01.ttml2,com
1643_Remember_The_Sultana,Remember The Sultana,Movie,5730.0,"In 1865, the United States experienced its worst maritime disaster in history because of greed, overcrowding, a poorly maintained boat, and the elements.",125.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/947d/bed6/2243/41ce-a804-3f66239923fe/9c1ba5d1-8b5b-471c-85a4-63728c71cb90.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/947d/bed6/2243/41ce-a804-3f66239923fe/9c1ba5d1-8b5b-471c-85a4-63728c71cb90.ttml2,com
1646_In_Dubious_Battle,In Dubious Battle,Movie,6796.0,An activist gets caught up in the labor movement for farm workers in California during the 1930s.,198.0,3.9,sdh,https://cf-timedtext.aux.pv-cdn.net/40bb/0c22/4ede/469a-8d72-9ee09eb02b93/ec56f70e-9619-4b2c-848b-c88a30e9e02d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/40bb/0c22/4ede/469a-8d72-9ee09eb02b93/ec56f70e-9619-4b2c-848b-c88a30e9e02d.ttml2,com
1648_Wildfire_7,Wildfire 7,Movie,5679.0,"A female prison inmate is recruited into a special fire fighting program, only to find her expertise is needed sooner than expected",33.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/ea45/75e9/16c0/4e2a-8e7a-d943e9402951/06b28d23-6945-4e75-a489-2bd9d317de8e.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/ea45/75e9/16c0/4e2a-8e7a-d943e9402951/06b28d23-6945-4e75-a489-2bd9d317de8e.ttml2,com
1653_Reaching_For_The_Moon,Reaching For The Moon,Movie,6845.0,"Set in 1950s Brazil, this sumptuous drama recounts Pulitzer Prize-winning poet Elizabeth Bishop (Miranda Otto, ""Lord of the Rings"") and her love affair with famed architect Lota de Macedo Soares. From Oscar-nominated Brazilian director Bruno Barreto (""Four Days in September""), ""Reaching for the Moon"" is an intimate snapshot of the search for inspiration, wherever and however you find it.",317.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/f396/caf7/4038/4a6d-8acb-4336fdcaac05/3ac2f65e-4ef4-42c3-90ac-487c34e55e68.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/f396/caf7/4038/4a6d-8acb-4336fdcaac05/3ac2f65e-4ef4-42c3-90ac-487c34e55e68.ttml2,com
1656_Mean_Creek,Mean Creek,Movie,5386.0,"Sam canâ€™t seem to forget the day he was beaten at school by the class bully, George. His teenage brother Rocky wonâ€™t let him forget, either. Together with his friends, Rocky plans a little harmless revenge and a lesson in humility.",585.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/cae2/538d/19a8/4f85-806a-cec4308b8c4e/7560e92f-7157-47e0-97a8-e9e7b937ce7d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/cae2/538d/19a8/4f85-806a-cec4308b8c4e/7560e92f-7157-47e0-97a8-e9e7b937ce7d.ttml2,com
1658_Torn_Hearts,Torn Hearts,Movie,5825.0,"Blumhouse Television and EPIX present this horrifying tale set in Nashville's Country Music scene. Two rising artists' visit to their idol, Harper Dutch (Golden Globe-winner Katey Sagal), turns into a twisted series of mental and physical torment.",474.0,3.6,sdh,https://cf-timedtext.aux.pv-cdn.net/e433/5426/40ab/43fd-86a6-108a8270020b/ae422800-ca58-4a5f-aba3-d0406ca2b2cf.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/e433/5426/40ab/43fd-86a6-108a8270020b/ae422800-ca58-4a5f-aba3-d0406ca2b2cf.ttml2,com
1659_What_We_Found,What We Found,Movie,6618.0,A girl disappeared in West Baltimore. Her young friends take it upon themselves to find out what happened her.,3264.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/8bac/c51d/fb2b/4319-9500-6824a61cf744/4ed898d2-be5a-4508-9040-5beb95de4fb8.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8bac/c51d/fb2b/4319-9500-6824a61cf744/4ed898d2-be5a-4508-9040-5beb95de4fb8.ttml2,com
165_My_Man_Godfrey,My Man Godfrey,Movie,5586.0,"Nominated for 4 Academy Awards! A wealthy New York family in the 1930's brings in a destitute and ""Forgotten Man"" as their butler.  Expertly restored original black and white.",1345.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/fae1/4853/4026/4784-ba44-b5781aa14e54/c2c2ce25-f5cd-4247-abf8-f8e98db5f052.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/fae1/4853/4026/4784-ba44-b5781aa14e54/c2c2ce25-f5cd-4247-abf8-f8e98db5f052.ttml2,com
1660_Price_Of_Love,Price Of Love,Movie,6520.0,"A Brother and Sister facing troubling times coming up in the hardcore streets of Detroit, MI. When one chooses a life of corruption the other choses their career, when faced with a difficult decision they both pay the ultimate Price Of Love.",90.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/ff28/515e/79db/4b5b-8773-bac8d6b31d85/56c9bb1c-168f-419e-957e-3e10c60d87e4.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/ff28/515e/79db/4b5b-8773-bac8d6b31d85/56c9bb1c-168f-419e-957e-3e10c60d87e4.ttml2,com
1663_Pagalpanti,Pagalpanti,Movie,8915.0,"3 men, considered as losers in their lives by the people, plan to get rich along with their girlfriends by fooling 2 gangsters and robbing their money.",31.0,2.0,subtitle,https://cf-timedtext.aux.pv-cdn.net/f9d5/e6e4/2c4b/4e4a-8c52-ba38d9a57b98/f1fbfabd-a03a-43f6-a1cd-1e00217d4e72.ttml2,hi-in,https://cf-timedtext.aux.pv-cdn.net/ef4b/f2d8/3eec/42b1-949b-37a625a83257/72533b3e-da73-420b-a6a7-4b13befbc79b.ttml2,com
1664_Dead_Again,Dead Again,Movie,6462.0,A woman dreams she is the reincarnation of a singer murdered by her husband in the 1940s - the private eye who helps her looks just like the killer!,1350.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/d742/f5fe/630a/444d-9172-1088f7688cc9/58493702-306a-40f1-a263-f7009c3cf4d7.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/d742/f5fe/630a/444d-9172-1088f7688cc9/58493702-306a-40f1-a263-f7009c3cf4d7.ttml2,com
1665_Race_3,Race 3,Movie,9540.0,"Race 3 is the grand saga of a family that deals in borderline crime but is ruthless and vindictive. Characters change their characteristics at the blink of an eye as the story rushes towards a high octane climax with betrayal, fast guns, fast cars and sleek action never seen before on the Indian screen. Action and drama that leads to a shocking twist in the climax that takes your breath away.",140.0,1.9,,,en-gb,https://cf-timedtext.aux.pv-cdn.net/dab0/6a48/6216/4e3f-9a9a-3e1299504907/6c461a15-32b3-4e94-aaa0-e2e82894f43b.ttml2,com
1666_A_Werewolf_In_England,A Werewolf In England,Movie,5127.0,"In Victorian England, two men take refuge from a storm at a remote Inn. When they uncover a deadly pact between the strange Innkeepers and the flesh-hungry werewolves that inhabit the surrounding area, the only option is a tooth and nail fight.",406.0,3.1,sdh,https://cf-timedtext.aux.pv-cdn.net/7610/d5ce/ed99/4331-a59e-8a865e29eb4e/ed5d9ec1-671c-4fcf-8efe-ff958536d2d7.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/7610/d5ce/ed99/4331-a59e-8a865e29eb4e/ed5d9ec1-671c-4fcf-8efe-ff958536d2d7.ttml2,com
1667_Brochevaruevarura,Brochevaruevarura,Movie,8330.0,"This is the story of 'R3 batch' consisting of Rocky, Rambo and Rahul, three friends who keep failing every year and are stuck with studying inter.",220.0,4.8,,,te-in,https://cf-timedtext.aux.pv-cdn.net/a673/dacd/064b/4863-b7be-cb51aadd9c43/0d244d8a-13f8-4363-a7ce-4780a0b88fe8.ttml2,com
1668_JCVD,JCVD,Movie,5801.0,"Playing himself self-deprecatingly, Jean-Claude Van Damme finds himself out of money, fighting for custody of his daughter and losing every good action role to Steven Seagal.  In an attempt to escape, the aging star walks away from his shrinking spotlight and returns home to his native Brussels.  But when he is thrown into a real-life hostage situation, everyone sees a side of Van Damme they've never seen before as he takes on the police, battles the perpetrators and creates a media firestorm that captures the attention of the world.",529.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/598e/5851/14f0/4e48-a8f1-073aec194fd0/84005ab6-520e-49bd-bbaa-96c439001652.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/598e/5851/14f0/4e48-a8f1-073aec194fd0/84005ab6-520e-49bd-bbaa-96c439001652.ttml2,com
1671_Butterflies_Are_Free,Butterflies Are Free,Movie,6565.0,"A free spirit helps a timid, intelligent, young blind man break away from the overprotection of his mother.",760.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/8de7/69ac/6e67/468d-8531-4084e0dd2607/f06af883-7156-4d8e-9a89-2f7693389b2d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8de7/69ac/6e67/468d-8531-4084e0dd2607/f06af883-7156-4d8e-9a89-2f7693389b2d.ttml2,com
1673_10_YEARS,10 YEARS,Movie,6040.0,"A group of friends reunite at their high school reunion, each with their own unbelievable story. Starring Channing Tatum (Magic Mike, 21 Jump Street) and Rosario Dawson (Sin City).",1393.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/0b01/39f9/9608/4a1f-aef1-31e34458382e/24928b2e-4aa5-4ac4-845e-335bc5bfd2e7.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/0b01/39f9/9608/4a1f-aef1-31e34458382e/24928b2e-4aa5-4ac4-845e-335bc5bfd2e7.ttml2,com
1677_Erotic_Fire_of_The_Unattainable,Erotic Fire of The Unattainable,Movie,4849.0,"A sixty-year-old New York city writer uses the men in her romantic life as muses for her latest novel, however, when the deeper she gets in her work the more complicated her love life becomes.",74.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/44b7/5a12/65d8/4034-9999-279689874ad7/2a6f3b85-8251-4f46-a434-498782b93b9d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/44b7/5a12/65d8/4034-9999-279689874ad7/2a6f3b85-8251-4f46-a434-498782b93b9d.ttml2,com
1681_The_Last_Days_of_Capitalism,The Last Days of Capitalism,Movie,5037.0,A man and woman begin a complex affair over 72 hours in a Las Vegas penthouse.,40.0,3.5,sdh,https://cf-timedtext.aux.pv-cdn.net/a714/a83f/b9f1/4ae9-8238-7d8052be2225/f20a55a0-48c5-41f9-96a3-b8a06e7de486.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/a714/a83f/b9f1/4ae9-8238-7d8052be2225/f20a55a0-48c5-41f9-96a3-b8a06e7de486.ttml2,com
1683_The_Final,The Final,Movie,5566.0,"Dane, an awkward student with a deadly vendetta, leads a group of outcasts who plot to avenge the years of humiliation they faced by the popular students at Hohn High School. The outcasts turn the tables on the popular students who made sport of them and prepare for a single night that will leave their tormentors scarred for life.",503.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/4dfc/2aaf/e814/4363-90cd-d87776c84691/6f57a8cf-194e-4067-ae6e-943294b648cf.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/4dfc/2aaf/e814/4363-90cd-d87776c84691/6f57a8cf-194e-4067-ae6e-943294b648cf.ttml2,com
1686_Continental_Divide,Continental Divide,Movie,6164.0,"Ernie Souchak (John Belushi), a tough Chicago reporter, gets a little too close to the Mob, and his apartment is blown up. To take the heat off of him, his editor sends him to Colorado to investigate an eagle researcher (Blair Brown). Sparring partners at first, the pair eventually fall in love, but Ernie Souchak must return to Chicago when one of his sources is mysteriously killed.",1208.0,4.6,caption,https://cf-timedtext.aux.pv-cdn.net/40d5/1c0b/7ade/4f56-9b36-e33245b7d91b/1aa5abb6-92f4-4550-a53a-4b483bec455a.dfxp,,,com
1687_Ae_Dil_Hai_Mushkil,Ae Dil Hai Mushkil,Movie,9336.0,"In this romantic drama, a popular singer Ayan Senger (Ranbir Kapoor) recounts his turbulent relationship with Alizeh Khan (Anushka Sharma) during an interview based on the love of his life. He reminisces about their chance meeting in London, their troubled, unrequited love, his personal growth over the years and how this relationship shaped his destiny.",428.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/93cd/8942/84b0/4c1b-8acc-d918bb8ac65e/b0011e66-73f5-4c1f-86ea-88b2a0cb5f6b.ttml2,hi-in,https://cf-timedtext.aux.pv-cdn.net/7811/add6/4448/4267-98de-d717e0b60107/8000489e-0e08-4931-aa32-8e8d72cf8e5b.ttml2,com
